,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
0,685204526840807424,4355797094,Texas Lone Star,SouthLoneStar,"Texas, USA",Proud TEXAN and AMERICAN patriot #2a #prolife #Trump2016 #TrumpPence16  Fuck Islam and PC.  Don't mess with Texas!,,53999,49272,2015-11-25,en,en,I can't stand that #LGBTQ degeneracy anymore. This cute girl turned into a 'guy'. Her life is ruined now. https://t.co/2WBJXz074k,2016-01-07 21:01,TweetDeck,,,,False,,,,,0.0,0.0,0.0,4.0,[LGBTQ],[],,
1,606815577764593664,1687183549,Bleep The Police,BleepThePolice,USA,"For a second at least, I'm resurrecting the peace  #Blacktivist #BlackLivesMatter",,21098,8599,2013-08-21,en,en,RT @RussiaInsider: Voting: Only Legitimate When the West Does It! http://t.co/iT2FMSI1Xx #LGBTQ http://t.co/c69MJvDh6h,2015-06-05 13:31,Twitter Nation,,,,True,2739596257,6.068074567237714e+17,,,0.0,0.0,0.0,0.0,[LGBTQ],[http://bit.ly/1cBC3cm],[2739596257],
2,615658517823750144,2912754262,Pigeon Today,PigeonToday,United States,"America’s Weakest Primetime Lineup Anywhere! Follow Merica's #1 cable news network, delivering you breaking news, insightful analysis, and must-see memes.",http://t.co/h5ZYn94UBQ,32347,21336,2014-12-09,en,en,Pride study #iPhone App peeks into #LGBTQ Community health risks. First-advice on how to treat your anus,2015-06-29 23:10,TweetDeck,,,,False,,,,,0.0,0.0,0.0,0.0,"[iPhone, LGBTQ]",[],,
